trial,lap,entrant,segment_idx,segment_type,length_m,entry_speed,exit_speed,segment_time,mu_effective
2,1,Hamilton (Mercedes),9,CORNER,128.315,31.031,31.031,4.17999,1.0255
2,1,Hamilton (Mercedes),10,STRAIGHT,177.281,31.031,29.614,3.22169,
2,1,Hamilton (Mercedes),11,CORNER,140.576,29.614,29.614,4.79199,1.0255
2,2,Hamilton (Mercedes),0,STRAIGHT,189.654,0.0,22.853,6.54516,
2,2,Hamilton (Mercedes),1,CORNER,37.344,22.853,22.853,1.67911,1.0255
2,2,Hamilton (Mercedes),2,STRAIGHT,151.966,22.853,30.368,3.43673,
2,2,Hamilton (Mercedes),3,CORNER,113.876,30.368,30.368,3.79489,1.0255
2,2,Hamilton (Mercedes),4,STRAIGHT,186.975,30.368,19.547,3.39699,
2,2,Hamilton (Mercedes),5,CORNER,51.746,19.547,19.547,2.69218,1.0255
2,2,Hamilton (Mercedes),6,STRAIGHT,155.23,19.547,19.101,3.48735,
2,2,Hamilton (Mercedes),7,CORNER,39.867,19.101,19.101,2.13223,1.0255
2,2,Hamilton (Mercedes),8,STRAIGHT,114.148,19.101,31.031,3.22735,
2,2,Hamilton (Mercedes),9,CORNER,128.315,31.031,31.031,4.17999,1.0255
2,2,Hamilton (Mercedes),10,STRAIGHT,177.281,31.031,29.614,3.22169,
2,2,Hamilton (Mercedes),11,CORNER,140.576,29.614,29.614,4.79199,1.0255
2,3,Hamilton (Mercedes),0,STRAIGHT,189.654,0.0,22.853,6.54516,
2,3,Hamilton (Mercedes),1,CORNER,37.344,22.853,22.853,1.67911,1.0255
2,3,Hamilton (Mercedes),2,STRAIGHT,151.966,22.853,30.368,3.43673,
2,3,Hamilton (Mercedes),3,CORNER,113.876,30.368,30.368,3.79489,1.0255
2,3,Hamilton (Mercedes),4,STRAIGHT,186.975,30.368,19.547,3.39699,
2,3,Hamilton (Mercedes),5,CORNER,51.746,19.547,19.547,2.69218,1.0255
2,3,Hamilton (Mercedes),6,STRAIGHT,155.23,19.547,19.101,3.48735,
2,3,Hamilton (Mercedes),7,CORNER,39.867,19.101,19.101,2.13223,1.0255
2,3,Hamilton (Mercedes),8,STRAIGHT,114.148,19.101,31.031,3.22735,
2,3,Hamilton (Mercedes),9,CORNER,128.315,31.031,31.031,4.17999,1.0255
2,3,Hamilton (Mercedes),10,STRAIGHT,177.281,31.031,29.614,3.22169,
2,3,Hamilton (Mercedes),11,CORNER,140.576,29.614,29.614,4.79199,1.0255
2,4,Hamilton (Mercedes),0,STRAIGHT,189.654,0.0,22.853,6.54516,
2,4,Hamilton (Mercedes),1,CORNER,37.344,22.853,22.853,1.67911,1.0255
2,4,Hamilton (Mercedes),2,STRAIGHT,151.966,22.853,30.368,3.43673,
2,4,Hamilton (Mercedes),3,CORNER,113.876,30.368,30.368,3.79489,1.0255
2,4,Hamilton (Mercedes),4,STRAIGHT,186.975,30.368,19.547,3.39699,
2,4,Hamilton (Mercedes),5,CORNER,51.746,19.547,19.547,2.69218,1.0255
2,4,Hamilton (Mercedes),6,STRAIGHT,155.23,19.547,19.101,3.48735,
2,4,Hamilton (Mercedes),7,CORNER,39.867,19.101,19.101,2.13223,1.0255
2,4,Hamilton (Mercedes),8,STRAIGHT,114.148,19.101,31.031,3.22735,
2,4,Hamilton (Mercedes),9,CORNER,128.315,31.031,31.031,4.17999,1.0255
2,4,Hamilton (Mercedes),10,STRAIGHT,177.281,31.031,29.614,3.22169,
2,4,Hamilton (Mercedes),11,CORNER,140.576,29.614,29.614,4.79199,1.0255
2,5,Hamilton (Mercedes),0,STRAIGHT,189.654,0.0,22.853,6.54516,
2,5,Hamilton (Mercedes),1,CORNER,37.344,22.853,22.853,1.67911,1.0255
2,5,Hamilton (Mercedes),2,STRAIGHT,151.966,22.853,30.368,3.43673,
2,5,Hamilton (Mercedes),3,CORNER,113.876,30.368,30.368,3.79489,1.0255
2,5,Hamilton (Mercedes),4,STRAIGHT,186.975,30.368,19.547,3.39699,
2,5,Hamilton (Mercedes),5,CORNER,51.746,19.547,19.547,2.69218,1.0255
2,5,Hamilton (Mercedes),6,STRAIGHT,155.23,19.547,19.101,3.48735,
2,5,Hamilton (Mercedes),7,CORNER,39.867,19.101,19.101,2.13223,1.0255
2,5,Hamilton (Mercedes),8,STRAIGHT,114.148,19.101,31.031,3.22735,
2,5,Hamilton (Mercedes),9,CORNER,128.315,31.031,31.031,4.17999,1.0255
2,5,Hamilton (Mercedes),10,STRAIGHT,177.281,31.031,29.614,3.22169,
2,5,Hamilton (Mercedes),11,CORNER,140.576,29.614,29.614,4.79199,1.0255
2,1,Verstappen (Red Bull),0,STRAIGHT,189.654,0.0,22.69,6.38929,
2,1,Verstappen (Red Bull),1,CORNER,37.344,22.69,22.69,1.69083,1.0106
2,1,Verstappen (Red Bull),2,STRAIGHT,151.966,22.69,30.156,3.36444,
2,1,Verstappen (Red Bull),3,CORNER,113.876,30.156,30.156,3.82117,1.0106
2,1,Verstappen (Red Bull),4,STRAIGHT,186.975,30.156,19.407,3.28486,
2,1,Verstappen (Red Bull),5,CORNER,51.746,19.407,19.407,2.71132,1.0106
2,1,Verstappen (Red Bull),6,STRAIGHT,155.23,19.407,18.963,3.36297,
2,1,Verstappen (Red Bull),7,CORNER,39.867,18.963,18.963,2.14733,1.0106
2,1,Verstappen (Red Bull),8,STRAIGHT,114.148,18.963,30.816,3.18123,
2,1,Verstappen (Red Bull),9,CORNER,128.315,30.816,30.816,4.2089,1.0106
2,1,Verstappen (Red Bull),10,STRAIGHT,177.281,30.816,29.407,3.14236,
2,1,Verstappen (Red Bull),11,CORNER,140.576,29.407,29.407,4.82535,1.0106
2,2,Verstappen (Red Bull),0,STRAIGHT,189.654,0.0,22.69,6.38929,
2,2,Verstappen (Red Bull),1,CORNER,37.344,22.69,22.69,1.69083,1.0106
2,2,Verstappen (Red Bull),2,STRAIGHT,151.966,22.69,30.156,3.36444,
2,2,Verstappen (Red Bull),3,CORNER,113.876,30.156,30.156,3.82117,1.0106
2,2,Verstappen (Red Bull),4,STRAIGHT,186.975,30.156,19.407,3.28486,
2,2,Verstappen (Red Bull),5,CORNER,51.746,19.407,19.407,2.71132,1.0106
2,2,Verstappen (Red Bull),6,STRAIGHT,155.23,19.407,18.963,3.36297,
2,2,Verstappen (Red Bull),7,CORNER,39.867,18.963,18.963,2.14733,1.0106
2,2,Verstappen (Red Bull),8,STRAIGHT,114.148,18.963,30.816,3.18123,
